Player,Matches,Runs,Average,100s,50s,Year
GD McGrath (AUS),19,6,-,0,0,2003
GD McGrath (AUS),9,0,-,0,0,2004
GD McGrath (AUS/ICC),22,8,2.00,0,0,2005
GD McGrath (AUS),14,7,7.00,0,0,2006
GD McGrath (AUS),20,6,3.00,0,0,2007
GD McGrath (AUS),3,-,-,-,-,1998
MW Machan (SCOT),8,289,36.12,1,0,2013
MW Machan (SCOT),4,136,34.00,0,1,2014
MW Machan (SCOT),10,309,34.33,0,2,2015
MW Machan (SCOT),1,0,0.00,0,0,2016
AJ McKay (NZ),13,10,5.00,0,0,2010
AJ McKay (NZ),4,0,0.00,0,0,2011
AJ McKay (NZ),2,2,-,0,0,2012
AJ Mackay (ZIM),3,-,-,-,-,2001
CJ McKay (AUS),13,12,6.00,0,0,2010
CJ McKay (AUS),17,87,7.25,0,0,2012
CJ McKay (AUS),24,88,12.57,0,0,2013
CJ McKay (AUS),3,3,-,0,0,2014
CJ McKay (AUS),2,-,-,-,-,2009
BJ McKechnie (NZ),4,28,14.00,0,0,1975
BJ McKechnie (NZ),2,8,8.00,0,0,1976
BJ McKechnie (NZ),4,17,-,0,0,1979
BJ McKechnie (NZ),4,1,1.00,0,0,1981
GD McKenzie (AUS),1,-,-,-,-,1971
ND McKenzie (SA),19,453,28.31,1,1,2000
ND McKenzie (SA),17,504,63.00,1,2,2001
ND McKenzie (SA),15,363,27.92,0,3,2002
ND McKenzie (SA),8,260,65.00,0,3,2003
ND McKenzie (SA),5,108,27.00,0,1,2009
R McLaren (SA),5,11,3.66,0,0,2009
R McLaren (SA),5,26,8.66,0,0,2010
R McLaren (SA),3,1,1.00,0,0,2012
R McLaren (SA),27,372,28.61,0,1,2013
R McLaren (SA),14,75,12.50,0,0,2014
JA Maclean (AUS),2,11,11.00,0,0,1979
NAM McLean (WI),3,7,3.50,0,0,1996
NAM McLean (WI),3,1,1.00,0,0,1997
NAM McLean (WI),3,7,7.00,0,0,1998
NAM McLean (WI),12,119,11.90,0,0,1999
NAM McLean (WI),11,81,20.25,0,1,2000
NAM McLean (WI),12,94,13.42,0,0,2001
NAM McLean (WI),1,5,5.00,0,0,2003
KH MacLeay (AUS),7,73,10.42,0,0,1983
KH MacLeay (AUS),2,15,15.00,0,0,1984
KH MacLeay (AUS),7,51,17.00,0,0,1987
CS MacLeod (SCOT),1,10,-,0,0,2008
CS MacLeod (SCOT),3,2,1.00,0,0,2009
CS MacLeod (SCOT),4,68,17.00,0,0,2011
CS MacLeod (SCOT),1,99,-,0,1,2012
CS MacLeod (SCOT),7,106,15.14,0,0,2013
CS MacLeod (SCOT),7,346,57.66,2,0,2014
CS MacLeod (SCOT),10,53,5.88,0,0,2015
CS MacLeod (SCOT),5,311,62.20,2,1,2016
CS MacLeod (SCOT),8,324,46.28,1,2,2017
CS MacLeod (SCOT),11,534,59.33,2,2,2018
CS MacLeod (SCOT),2,101,50.50,1,0,2019
H McLeod (EAf),2,5,2.50,0,0,1975
BM McMillan (SA),2,2,2.00,0,0,1991
BM McMillan (SA),15,138,69.00,0,0,1992
BM McMillan (SA),11,153,25.50,0,0,1993
BM McMillan (SA),12,33,4.71,0,0,1994
BM McMillan (SA),2,127,127.00,1,0,1995
BM McMillan (SA),26,335,25.76,0,0,1996
BM McMillan (SA),4,36,9.00,0,0,1997
BM McMillan (SA),6,17,8.50,0,0,1998
CD McMillan (NZ),8,272,34.00,0,2,1997
CD McMillan (NZ),23,467,23.35,0,2,1998
CD McMillan (NZ),17,325,19.11,0,1,1999
CD McMillan (NZ),23,361,20.05,0,3,2000
CD McMillan (NZ),23,666,35.05,1,3,2001
CD McMillan (NZ),28,851,30.39,1,5,2002
CD McMillan (NZ),14,273,22.75,0,2,2003
CD McMillan (NZ),21,484,40.33,0,4,2004
CD McMillan (NZ),18,449,26.41,0,3,2005
CD McMillan (NZ),1,2,2.00,0,0,2006
CD McMillan (NZ),21,557,37.13,1,3,2007
NJ MacRae (SCOT),2,10,5.00,0,0,2006
EB McSweeney (NZ),13,51,7.28,0,0,1986
EB McSweeney (NZ),3,22,11.00,0,0,1987
S Madan Lal (INDIA),2,5,5.00,0,0,1974
S Madan Lal (INDIA),3,20,20.00,0,0,1975
S Madan Lal (INDIA),2,21,10.50,0,0,1976
S Madan Lal (INDIA),2,6,6.00,0,0,1981
S Madan Lal (INDIA),8,54,-,0,1,1982
S Madan Lal (INDIA),17,153,30.60,0,0,1983
S Madan Lal (INDIA),9,22,7.33,0,0,1984
S Madan Lal (INDIA),7,18,9.00,0,0,1985
S Madan Lal (INDIA),11,63,15.75,0,0,1986
S Madan Lal (INDIA),6,39,19.50,0,0,1987
DL Maddy (ENG),2,1,1.00,0,0,1998
DL Maddy (ENG),6,112,22.40,0,1,2000
N Madziva (ZIM),5,44,11.00,0,0,2014
N Madziva (ZIM),3,5,1.66,0,0,2015
N Madziva (ZIM),4,18,9.00,0,0,2016
TN Madondo (ZIM),2,10,5.00,0,0,1998
TN Madondo (ZIM),4,41,13.66,0,0,1999
TN Madondo (ZIM),2,103,51.50,0,1,2000
TN Madondo (ZIM),5,37,7.40,0,0,2001
RS Madugalle (SL),1,4,4.00,0,0,1979
RS Madugalle (SL),8,142,23.66,0,0,1982
RS Madugalle (SL),12,190,21.11,0,1,1983
RS Madugalle (SL),7,98,14.00,0,0,1984
RS Madugalle (SL),14,252,21.00,0,2,1985
RS Madugalle (SL),8,107,26.75,0,0,1987
RS Madugalle (SL),13,157,13.08,0,0,1988
MAWR Madurasinghe (SL),4,2,2.00,0,0,1988
MAWR Madurasinghe (SL),5,10,10.00,0,0,1990
MAWR Madurasinghe (SL),3,9,-,0,0,1992
DSK Madushanka (SL),1,7,7.00,0,0,2018
LD Madushanka (SL),4,14,4.66,0,0,2017
Mafizur Rahman (BDESH),4,53,17.66,0,0,1997
JN Maguire (AUS),6,3,1.50,0,0,1983
JN Maguire (AUS),17,39,9.75,0,0,1984
RS Mahanama (SL),11,156,17.33,0,0,1986
RS Mahanama (SL),8,257,32.12,0,2,1987
RS Mahanama (SL),13,402,30.92,0,5,1988
RS Mahanama (SL),10,172,19.11,0,0,1989
RS Mahanama (SL),10,187,26.71,0,1,1990
RS Mahanama (SL),3,23,7.66,0,0,1991
RS Mahanama (SL),17,564,43.38,1,5,1992
RS Mahanama (SL),22,605,30.25,0,4,1993
RS Mahanama (SL),22,603,33.50,2,2,1994
RS Mahanama (SL),13,434,36.16,1,2,1995
RS Mahanama (SL),26,491,30.68,0,5,1996
RS Mahanama (SL),28,714,34.00,0,6,1997
RS Mahanama (SL),18,329,23.50,0,2,1998
RS Mahanama (SL),12,225,18.75,0,1,1999
KA Maharaj (SA),2,25,12.50,0,0,2018
KA Maharaj (SA),2,-,-,-,-,2017
MF Maharoof (SL),17,101,16.83,0,0,2004
MF Maharoof (SL),14,121,20.16,0,0,2005
MF Maharoof (SL),22,249,20.75,0,1,2006
MF Maharoof (SL),22,280,20.00,0,1,2007
MF Maharoof (SL),7,24,12.00,0,0,2008
MF Maharoof (SL),9,198,28.28,0,0,2009
MF Maharoof (SL),3,11,5.50,0,0,2010
MF Maharoof (SL),10,58,11.60,0,0,2012
MF Maharoof (SL),5,71,23.66,0,0,2016
Mahbubul Alam (BDESH),5,81,40.50,0,1,2009
Mahbubur Rahman (BDESH),1,3,3.00,0,0,1999
JP Maher (AUS),2,21,10.50,0,0,1998
JP Maher (AUS),12,228,38.00,0,1,2002
JP Maher (AUS),12,189,21.00,0,0,2003
SI Mahmood (ENG),1,1,1.00,0,0,2004
SI Mahmood (ENG),14,82,10.25,0,0,2006
SI Mahmood (ENG),10,2,1.00,0,0,2007
SI Mahmood (ENG),1,-,-,-,-,2009
Mahmood Hamid (PAK),1,1,1.00,0,0,1995
Mahmudullah (BDESH),1,36,36.00,0,0,2007
Mahmudullah (BDESH),18,279,25.36,0,1,2008
Mahmudullah (BDESH),18,248,27.55,0,1,2009
Mahmudullah (BDESH),24,507,31.68,0,2,2010
Mahmudullah (BDESH),15,304,38.00,0,2,2011
Mahmudullah (BDESH),9,212,70.66,0,2,2012
Mahmudullah (BDESH),9,243,34.71,0,1,2013
Mahmudullah (BDESH),16,294,26.72,0,2,2014
Mahmudullah (BDESH),15,506,38.92,2,3,2015
Mahmudullah (BDESH),9,229,28.62,0,2,2016
Mahmudullah (BDESH),14,360,51.42,1,1,2017
Mahmudullah (BDESH),20,419,32.23,0,3,2018
Mahmudullah (BDESH),7,120,40.00,0,0,2019
NB Mahwire (ZIM),3,11,-,0,0,2004
NB Mahwire (ZIM),4,17,4.25,0,0,2005
NB Mahwire (ZIM),16,89,12.71,0,0,2006
GI Maiden (SCOT),3,66,22.00,0,0,2010
GI Maiden (SCOT),4,18,18.00,0,0,2011
Majid Khan (PAK),1,8,8.00,0,0,1973
Majid Khan (PAK),2,109,54.50,1,0,1974
Majid Khan (PAK),3,209,69.66,0,3,1975
Majid Khan (PAK),1,20,20.00,0,0,1976
Majid Khan (PAK),1,23,23.00,0,0,1977
Majid Khan (PAK),2,87,43.50,0,1,1978
Majid Khan (PAK),4,150,37.50,0,2,1979
Majid Khan (PAK),3,66,22.00,0,0,1980
Majid Khan (PAK),3,76,76.00,0,1,1981
Majid Khan (PAK),3,38,12.66,0,0,1982
DJ Malan (ENG),1,24,24.00,0,0,2019
DE Malcolm (ENG),4,7,7.00,0,0,1990
DE Malcolm (ENG),5,2,1.00,0,0,1993
DE Malcolm (ENG),1,-,-,-,-,1994
AO Malhotra (INDIA),5,143,71.50,0,0,1982
AO Malhotra (INDIA),7,189,31.50,0,1,1983
AO Malhotra (INDIA),8,125,17.85,0,0,1986
JS Malhotra (USA),1,0,0.00,0,0,2019
SL Malinga (SL),4,6,-,0,0,2004
SL Malinga (SL),1,1,-,0,0,2005
SL Malinga (SL),18,37,7.40,0,0,2006
SL Malinga (SL),22,29,5.80,0,0,2007
SL Malinga (SL),8,19,4.75,0,0,2008
SL Malinga (SL),11,32,6.40,0,0,2009
SL Malinga (SL),11,86,17.20,0,1,2010
SL Malinga (SL),24,92,9.20,0,0,2011
SL Malinga (SL),32,69,6.90,0,0,2012
SL Malinga (SL),29,53,4.81,0,0,2013
SL Malinga (SL),17,18,3.00,0,0,2014
SL Malinga (SL),14,33,5.50,0,0,2015
SL Malinga (SL),13,21,5.25,0,0,2017
SL Malinga (SL),6,10,10.00,0,0,2018
SL Malinga (SL),8,44,7.33,0,0,2019
G Malla (NEPAL),3,68,22.66,0,1,2018
G Malla (NEPAL),3,75,25.00,0,0,2019
AA Mallett (AUS),3,14,14.00,0,0,1972
AA Mallett (AUS),4,0,0.00,0,0,1975
AA Mallett (AUS),1,-,-,-,-,1971
AA Mallett (AUS),1,-,-,-,-,1974
MF Malone (AUS),2,5,2.50,0,0,1977
MF Malone (AUS),8,31,15.50,0,0,1982
Maninder Singh (INDIA),2,4,4.00,0,0,1984
Maninder Singh (INDIA),15,11,-,0,0,1986
Maninder Singh (INDIA),22,18,9.00,0,0,1987
Maninder Singh (INDIA),13,14,14.00,0,0,1988
Maninder Singh (INDIA),3,2,-,0,0,1989
Maninder Singh (INDIA),2,-,-,-,-,1983
Maninder Singh (INDIA),2,-,-,-,-,1993
SV Manjrekar (INDIA),4,85,42.50,0,1,1988
SV Manjrekar (INDIA),3,14,7.00,0,0,1989
SV Manjrekar (INDIA),11,314,31.40,0,2,1990
SV Manjrekar (INDIA),14,646,53.83,1,7,1991
SV Manjrekar (INDIA),16,317,19.81,0,1,1992
SV Manjrekar (INDIA),2,29,-,0,0,1994
SV Manjrekar (INDIA),9,199,49.75,0,1,1995
SV Manjrekar (INDIA),15,390,27.85,0,3,1996
Manjural Islam (BDESH),7,14,-,0,0,1999
Manjural Islam (BDESH),4,2,2.00,0,0,2001
Manjural Islam (BDESH),13,26,5.20,0,0,2002
Manjural Islam (BDESH),8,11,3.66,0,0,2003
Manjural Islam (BDESH),2,-,-,-,-,2000
AV Mankad (INDIA),1,44,44.00,0,0,1974
GA Manou (AUS),4,7,7.00,0,0,2009
Mansoor Akhtar (PAK),1,24,24.00,0,0,1980
Mansoor Akhtar (PAK),2,14,7.00,0,0,1981
Mansoor Akhtar (PAK),14,170,21.25,0,0,1982
Mansoor Akhtar (PAK),3,9,4.50,0,0,1983
Mansoor Akhtar (PAK),9,181,20.11,0,0,1984
Mansoor Akhtar (PAK),9,132,14.66,0,0,1987
Mansoor Akhtar (PAK),2,31,15.50,0,0,1989
Mansoor Akhtar (PAK),1,32,32.00,0,0,1990
Mansoor Amjad (PAK),1,5,5.00,0,0,2008
Mansoor Rana (PAK),2,15,7.50,0,0,1990
Manjural Islam Rana (BDESH),3,46,23.00,0,0,2003
Manjural Islam Rana (BDESH),11,201,25.12,0,1,2004
Manjural Islam Rana (BDESH),9,61,12.20,0,0,2005
Manjural Islam Rana (BDESH),2,23,23.00,0,0,2006
Manzoor Akhtar (PAK),2,49,24.50,0,0,1997
Manzoor Akhtar (PAK),5,48,24.00,0,0,1998
Manzoor Elahi (PAK),6,114,28.50,0,0,1984
Manzoor Elahi (PAK),1,9,9.00,0,0,1985
Manzoor Elahi (PAK),14,210,23.33,0,1,1986
Manzoor Elahi (PAK),19,263,23.90,0,0,1987
Manzoor Elahi (PAK),6,86,17.20,0,0,1988
Manzoor Elahi (PAK),3,17,17.00,0,0,1990
Manzoor Elahi (PAK),2,8,-,0,0,1994
Manzoor Elahi (PAK),3,34,17.00,0,0,1995
Maqsood Rana (PAK),1,5,5.00,0,0,1990
I Maraj (CAN),6,98,19.60,0,1,2003
A Maregwede (ZIM),1,0,0.00,0,0,2003
A Maregwede (ZIM),8,95,13.57,0,0,2004
A Maregwede (ZIM),2,29,14.50,0,0,2005
DA Marillier (ZIM),8,141,17.62,0,0,2000
DA Marillier (ZIM),17,199,15.30,0,1,2001
DA Marillier (ZIM),10,79,15.80,0,1,2002
DA Marillier (ZIM),13,253,23.00,1,1,2003
AK Markram (SA),1,66,66.00,0,1,2017
AK Markram (SA),15,341,22.73,0,0,2018
AK Markram (SA),2,96,96.00,0,1,2019
VJ Marks (ENG),1,9,9.00,0,0,1980
VJ Marks (ENG),19,118,13.11,0,0,1983
VJ Marks (ENG),7,108,21.60,0,0,1984
VJ Marks (ENG),6,50,8.33,0,0,1985
VJ Marks (ENG),1,-,-,-,-,1988
GR Marsh (AUS),21,724,34.47,2,2,1986
GR Marsh (AUS),24,883,38.39,2,3,1987
GR Marsh (AUS),15,498,35.57,1,3,1988
GR Marsh (AUS),18,818,54.53,2,4,1989
GR Marsh (AUS),15,546,39.00,0,5,1990
GR Marsh (AUS),14,606,46.61,2,3,1991
GR Marsh (AUS),10,282,31.33,0,2,1992
MR Marsh (AUS),1,8,-,0,0,2011
MR Marsh (AUS),3,31,10.33,0,0,2013
MR Marsh (AUS),8,321,45.85,0,3,2014
MR Marsh (AUS),11,236,29.50,0,2,2015
MR Marsh (AUS),23,642,42.80,1,4,2016
MR Marsh (AUS),2,4,2.00,0,0,2017
MR Marsh (AUS),5,186,37.20,0,2,2018
RW Marsh (AUS),1,10,-,0,0,1971
RW Marsh (AUS),3,17,8.50,0,0,1972
RW Marsh (AUS),2,1,-,0,0,1974
RW Marsh (AUS),7,92,23.00,0,1,1975
RW Marsh (AUS),2,43,21.50,0,0,1977
RW Marsh (AUS),6,100,20.00,0,0,1979
RW Marsh (AUS),9,107,21.40,0,0,1980
RW Marsh (AUS),17,215,21.50,0,1,1981
RW Marsh (AUS),15,101,8.41,0,0,1982
RW Marsh (AUS),19,257,19.76,0,1,1983
RW Marsh (AUS),11,282,35.25,0,1,1984
SE Marsh (AUS),8,333,47.57,0,3,2008
SE Marsh (AUS),11,393,35.72,1,2,2009
SE Marsh (AUS),10,313,31.30,0,2,2010
SE Marsh (AUS),7,235,33.57,1,1,2011
SE Marsh (AUS),5,216,54.00,1,0,2013
SE Marsh (AUS),4,177,59.00,0,2,2014
SE Marsh (AUS),1,45,45.00,0,0,2015
SE Marsh (AUS),5,146,29.20,0,2,2016
SE Marsh (AUS),2,38,19.00,0,0,2017
SE Marsh (AUS),7,416,59.42,3,0,2018
SE Marsh (AUS),11,435,48.33,1,3,2019
CA Marshall (CAN),2,10,5.00,0,0,1979
HJH Marshall (NZ),5,243,81.00,1,2,2003
HJH Marshall (NZ),25,590,31.05,0,6,2004
HJH Marshall (NZ),18,309,20.60,0,2,2005
HJH Marshall (NZ),12,224,20.36,0,1,2006
HJH Marshall (NZ),6,88,17.60,0,1,2007
JAH Marshall (NZ),5,30,6.00,0,0,2005
JAH Marshall (NZ),2,50,25.00,0,1,2006
JAH Marshall (NZ),1,5,5.00,0,0,2007
JAH Marshall (NZ),2,165,82.50,1,0,2008
MD Marshall (WI),5,18,4.50,0,0,1980
MD Marshall (WI),5,45,45.00,0,0,1981
MD Marshall (WI),3,37,-,0,0,1982
MD Marshall (WI),14,47,7.83,0,0,1983
MD Marshall (WI),17,134,19.14,0,1,1984
MD Marshall (WI),23,79,19.75,0,0,1985
MD Marshall (WI),11,89,29.66,0,1,1986
MD Marshall (WI),8,52,10.40,0,0,1987
MD Marshall (WI),8,104,17.33,0,0,1988
MD Marshall (WI),15,167,18.55,0,0,1989
MD Marshall (WI),6,39,19.50,0,0,1990
MD Marshall (WI),12,120,12.00,0,0,1991
MD Marshall (WI),9,24,3.42,0,0,1992
XM Marshall (WI),10,98,9.80,0,0,2005
XM Marshall (WI),12,275,30.55,1,0,2008
XM Marshall (WI),2,2,1.00,0,0,2009
XM Marshall (USA),1,11,11.00,0,0,2019
A Martin (WI),9,10,10.00,0,0,2011
CS Martin (NZ),7,6,1.50,0,0,2001
CS Martin (NZ),1,0,0.00,0,0,2006
CS Martin (NZ),5,2,-,0,0,2008
CS Martin (NZ),1,-,-,-,-,2005
CS Martin (NZ),6,-,-,-,-,2007
GC Martin (ZIM),4,30,10.00,0,0,1994
GC Martin (ZIM),1,1,1.00,0,0,1995
JJ Martin (INDIA),3,40,20.00,0,0,1999
JJ Martin (INDIA),5,82,20.50,0,0,2000
JJ Martin (INDIA),2,36,36.00,0,0,2001
PJ Martin (ENG),2,4,-,0,0,1995
PJ Martin (ENG),14,29,7.25,0,0,1996
PJ Martin (ENG),4,5,2.50,0,0,1998
DR Martyn (AUS),4,45,15.00,0,0,1992
DR Martyn (AUS),4,91,30.33,0,1,1993
DR Martyn (AUS),3,30,10.00,0,0,1994
DR Martyn (AUS),10,114,14.25,0,0,1998
DR Martyn (AUS),18,450,45.00,0,3,1999
DR Martyn (AUS),22,532,59.11,1,3,2000
DR Martyn (AUS),18,417,69.50,1,2,2001
DR Martyn (AUS),28,718,37.78,1,2,2002
DR Martyn (AUS),26,878,58.53,2,8,2003
DR Martyn (AUS),26,611,32.15,0,5,2004
DR Martyn (AUS),25,805,47.35,0,7,2005
DR Martyn (AUS),24,655,34.47,0,6,2006
T Maruma (ZIM),2,7,7.00,0,0,2007
T Maruma (ZIM),3,34,11.33,0,0,2008
T Maruma (ZIM),3,12,4.00,0,0,2010
T Maruma (ZIM),3,30,10.00,0,0,2013
T Maruma (ZIM),5,57,11.40,0,0,2014
T Maruma (ZIM),1,17,17.00,0,0,2016
T Maruma (ZIM),4,39,39.00,0,0,2019
H Masakadza (ZIM),3,16,5.33,0,0,2001
H Masakadza (ZIM),3,90,30.00,0,1,2004
H Masakadza (ZIM),11,172,15.63,0,1,2005
H Masakadza (ZIM),19,392,23.05,0,3,2006
H Masakadza (ZIM),10,249,24.90,0,1,2007
H Masakadza (ZIM),12,324,27.00,0,3,2008
H Masakadza (ZIM),27,1087,43.48,3,5,2009
H Masakadza (ZIM),17,323,19.00,0,2,2010
H Masakadza (ZIM),11,341,31.00,0,2,2011
H Masakadza (ZIM),2,12,6.00,0,0,2012
H Masakadza (ZIM),14,423,30.21,0,2,2013
H Masakadza (ZIM),15,532,35.46,0,5,2014
H Masakadza (ZIM),18,469,27.58,0,4,2015
H Masakadza (ZIM),8,280,35.00,1,1,2016
H Masakadza (ZIM),8,313,39.12,1,1,2017
H Masakadza (ZIM),26,581,22.34,0,3,2018
SW Masakadza (ZIM),6,75,37.50,0,0,2010
SW Masakadza (ZIM),2,40,20.00,0,0,2012
SW Masakadza (ZIM),3,33,16.50,0,0,2013
SW Masakadza (ZIM),4,22,11.00,0,0,2014
SW Masakadza (ZIM),1,-,-,-,-,2011
WP Masakadza (ZIM),10,14,2.80,0,0,2015
WP Masakadza (ZIM),7,39,9.75,0,0,2018
AD Mascarenhas (ENG),7,98,24.50,0,1,2007
AD Mascarenhas (ENG),4,52,52.00,0,0,2008
AD Mascarenhas (ENG),9,95,15.83,0,0,2009
Mashrafe Mortaza (BDESH),3,20,6.66,0,0,2001
Mashrafe Mortaza (BDESH),9,52,7.42,0,0,2003
Mashrafe Mortaza (BDESH),2,70,70.00,0,0,2004
Mashrafe Mortaza (BDESH),10,76,12.66,0,0,2005
Mashrafe Mortaza (BDESH),27,295,22.69,0,1,2006
Mashrafe Mortaza (Asia/BDESH),21,233,14.56,0,0,2007
Mashrafe Mortaza (BDESH),25,292,16.22,0,0,2008
Mashrafe Mortaza (BDESH),6,8,2.66,0,0,2009
Mashrafe Mortaza (BDESH),15,131,14.55,0,0,2010
Mashrafe Mortaza (BDESH),8,43,10.75,0,0,2012
Mashrafe Mortaza (BDESH),3,20,10.00,0,0,2013
Mashrafe Mortaza (BDESH),13,106,13.25,0,0,2014
Mashrafe Mortaza (BDESH),16,96,10.66,0,0,2015
Mashrafe Mortaza (BDESH),9,98,12.25,0,0,2016
Mashrafe Mortaza (BDESH),13,64,12.80,0,0,2017
Mashrafe Mortaza (BDESH),20,124,11.27,0,0,2018
Mashrafe Mortaza (BDESH),7,24,12.00,0,0,2019
Mashrafe Mortaza (BDESH),2,-,-,-,-,2011
MJ Mason (NZ),3,13,-,0,0,2003
MJ Mason (NZ),5,4,-,0,0,2006
MJ Mason (NZ),10,5,1.66,0,0,2007
MJ Mason (NZ),5,0,-,0,0,2008
MJ Mason (NZ),1,2,-,0,0,2010
MJ Mason (NZ),2,-,-,-,-,2004
Masood Iqbal (PAK),1,2,2.00,0,0,1984
SJ Massiah (USA),2,23,11.50,0,0,2004
RAL Massie (AUS),3,16,-,0,0,1972
PS Masvaure (ZIM),2,40,20.00,0,0,2018
EZ Matambanadzo (ZIM),1,2,-,0,0,1996
EZ Matambanadzo (ZIM),6,6,3.00,0,0,1997
AD Mathews (SL),2,31,15.50,0,0,2008
AD Mathews (SL),16,344,28.66,0,3,2009
AD Mathews (SL),14,291,48.50,0,3,2010
AD Mathews (SL),26,505,33.66,0,2,2011
AD Mathews (SL),27,534,38.14,0,4,2012
AD Mathews (SL),28,585,32.50,0,4,2013
AD Mathews (SL),32,1244,62.20,1,9,2014
AD Mathews (SL),22,438,31.28,0,2,2015
AD Mathews (SL),13,520,47.27,0,5,2016
AD Mathews (SL),15,573,63.66,1,3,2017
AD Mathews (SL),8,315,52.50,0,2,2018
AD Mathews (SL),1,1,1.00,0,0,2019
AW Mathieson (NZ),1,0,-,0,0,2015
S Matsikenyeri (ZIM),2,1,0.50,0,0,2002
S Matsikenyeri (ZIM),11,101,12.62,0,0,2003
S Matsikenyeri (ZIM),24,394,17.13,0,1,2004
S Matsikenyeri (ZIM),8,162,20.25,0,1,2005
S Matsikenyeri (ZIM),15,388,29.84,0,2,2006
S Matsikenyeri (ZIM),10,289,32.11,0,3,2007
S Matsikenyeri (ZIM),9,141,15.66,0,1,2008
S Matsikenyeri (ZIM),26,701,31.86,0,5,2009
S Matsikenyeri (ZIM),4,19,6.33,0,0,2010
S Matsikenyeri (ZIM),3,9,3.00,0,0,2012
S Matsikenyeri (ZIM),1,19,19.00,0,0,2015
CR Matthews (SA),2,10,-,0,0,1991
CR Matthews (SA),7,2,2.00,0,0,1992
CR Matthews (SA),5,19,6.33,0,0,1993
CR Matthews (SA),22,61,10.16,0,0,1994
CR Matthews (SA),3,22,11.00,0,0,1995
CR Matthews (SA),15,27,27.00,0,0,1996
CR Matthews (SA),2,-,-,-,-,1997
GRJ Matthews (AUS),3,12,4.00,0,0,1984
GRJ Matthews (AUS),5,72,36.00,0,0,1985
GRJ Matthews (AUS),22,318,19.87,0,1,1986
GRJ Matthews (AUS),14,71,7.88,0,0,1987
GRJ Matthews (AUS),2,9,4.50,0,0,1989
GRJ Matthews (AUS),4,40,-,0,0,1990
GRJ Matthews (AUS),6,61,20.33,0,0,1992
GRJ Matthews (AUS),3,36,18.00,0,0,1993
EH Mattis (WI),2,86,43.00,0,1,1981
BM Mauricette (CAN),3,20,6.66,0,0,1979
B Mavuta (ZIM),5,52,13.00,0,0,2018
B Mavuta (ZIM),2,-,-,-,-,2019
TMK Mawoyo (ZIM),2,24,12.00,0,0,2006
TMK Mawoyo (ZIM),1,9,9.00,0,0,2012
TMK Mawoyo (ZIM),1,9,9.00,0,0,2013
TMK Mawoyo (ZIM),3,16,5.33,0,0,2014
DES Maxwell (CAN),6,115,38.33,0,1,2006
DES Maxwell (CAN),4,51,17.00,0,0,2007
GJ Maxwell (AUS),4,124,41.33,0,1,2012
GJ Maxwell (AUS),15,387,32.25,0,4,2013
GJ Maxwell (AUS),17,380,25.33,0,3,2014
GJ Maxwell (AUS),19,644,46.00,1,4,2015
GJ Maxwell (AUS),12,228,25.33,0,1,2016
GJ Maxwell (AUS),13,272,27.20,0,2,2017
GJ Maxwell (AUS),7,207,29.57,0,1,2018
GJ Maxwell (AUS),13,458,41.63,0,3,2019
TBA May (AUS),6,16,8.00,0,0,1987
TBA May (AUS),4,2,2.00,0,0,1989
TBA May (AUS),10,4,-,0,0,1993
TBA May (AUS),15,14,14.00,0,0,1994
TBA May (AUS),6,3,-,0,0,1995
TBA May (AUS),4,-,-,-,-,1988
TBA May (AUS),2,-,-,-,-,1992
MP Maynard (ENG),5,59,14.75,0,0,1994
MP Maynard (ENG),5,94,18.80,0,0,1996
MP Maynard (ENG),4,3,1.50,0,0,2000
Mazharul Haque (BDESH),1,3,3.00,0,0,2002
Mazhar Hussain (UAE),2,80,40.00,0,1,1994
Mazhar Hussain (UAE),5,99,19.80,0,0,1996
M Mbangwa (ZIM),1,11,11.00,0,0,1996
M Mbangwa (ZIM),2,0,-,0,0,1997
M Mbangwa (ZIM),10,13,3.25,0,0,1998
M Mbangwa (ZIM),8,0,0.00,0,0,1999
M Mbangwa (ZIM),5,9,9.00,0,0,2000
M Mbangwa (ZIM),3,1,-,0,0,2002
RD McCann (IRE),8,44,11.00,0,0,2010
GJ McCarter (IRE),1,1,-,0,0,2014
BJ McCarthy (IRE),8,32,6.40,0,0,2016
BJ McCarthy (IRE),7,43,10.75,0,0,2017
BJ McCarthy (IRE),8,7,3.50,0,0,2018
BJ McCarthy (IRE),4,28,9.33,0,0,2019
JA McCollum (IRE),5,17,3.40,0,0,2019
SS McKechnie (HKG),2,40,40.00,0,0,2017
SS McKechnie (HKG),6,68,11.33,0,0,2018
SC Meaker (ENG),2,2,1.00,0,0,2011
Mehidy Hasan Miraz (BDESH),7,86,21.50,0,1,2017
Mehidy Hasan Miraz (BDESH),15,126,18.00,0,0,2018
Mehidy Hasan Miraz (BDESH),6,79,26.33,0,0,2019
Mehmood Quaraishy (EAf),3,41,20.50,0,0,1975
V Mehra (UAE),2,48,24.00,0,0,1994
V Mehra (UAE),4,44,14.66,0,0,1996
Mehrab Hossain (BDESH),1,6,6.00,0,0,1998
Mehrab Hossain (BDESH),9,321,35.66,1,2,1999
Mehrab Hossain (BDESH),2,24,12.00,0,0,2001
Mehrab Hossain (BDESH),3,62,20.66,0,0,2002
Mehrab Hossain (BDESH),3,36,12.00,0,0,2003
Mehrab Hossain jnr (BDESH),8,186,26.57,0,1,2006
Mehrab Hossain jnr (BDESH),3,17,5.66,0,0,2007
